# Filename:			5.txt
# Last Editted by:		
# Last Editted on:		2012/11/27 12:58
W1528
H2400
T10000000

# DefinitionIDs for each kind of asset in the level.
D0,WA,top_ground_world4.png
A3,576,672
A3,608,672
A3,640,672
A3,672,672
A3,704,672
A3,736,672
A3,768,672
A3,800,672
A3,832,672
A3,864,672
A3,896,672
A3,928,672
A3,960,672
A3,960,672
A3,928,672
A3,896,672
A3,864,672
A3,832,672
A3,800,672
A3,768,672
A3,736,672
A3,704,672
A3,672,672
A3,640,672
A1,544,544
A1,544,576
A1,544,608
A1,992,704
A1,992,672
A1,992,672
A1,992,640
A1,992,608
A1,992,576
A1,992,544
A2,992,512
A2,960,512,D:UpRight
A1,960,544,D:UpRight
A1,960,576,D:UpRight
A1,960,608,D:UpRight
A4,960,640,D:DownRight
A4,544,640,D:DownLeft
A1,800,608
A1,736,608,D:UpRight
A0,576,640,D:UpRight
A0,608,640,D:UpRight
A0,640,640,D:UpRight
A0,672,640,D:UpRight
A0,704,640,D:UpRight
A0,832,640,D:UpRight
A0,864,640,D:UpRight
A0,896,640,D:UpRight
A0,928,640,D:UpRight
A3,768,640,D:UpRight
A4,736,640,D:DownRight
A4,800,640,D:DownLeft
A3,768,608,D:DownLeft
A3,768,576,D:DownLeft
A3,768,544,D:DownLeft
A3,768,512,D:DownLeft
A3,768,480,D:DownLeft
A3,768,448,D:DownLeft
A3,768,416,D:DownLeft
A3,768,384,D:DownLeft
A3,768,352,D:DownLeft
A3,768,320,D:DownLeft
A3,768,288,D:DownLeft
A3,768,256,D:DownLeft
A1,800,576,D:DownLeft
A1,800,544,D:DownLeft
A1,800,512,D:DownLeft
A1,800,480,D:DownLeft
A1,800,448,D:DownLeft
A1,800,416,D:DownLeft
A1,800,384,D:DownLeft
A1,800,352,D:DownLeft
A1,800,320,D:DownLeft
A1,800,288,D:DownLeft
A1,800,256,D:DownLeft
A1,736,256,D:DownRight
A1,736,288,D:DownRight
A1,736,320,D:DownRight
A1,736,352,D:DownRight
A1,736,384,D:DownRight
A1,736,416,D:DownRight
A1,736,448,D:DownRight
A1,736,480,D:DownRight
A1,736,512,D:DownRight
A1,736,544,D:DownRight
A1,736,576,D:DownRight
A2,736,224,D:UpRight
A2,800,224
A0,768,224
A12,576,544
A12,608,544
A12,640,544
A12,672,544
A12,704,544
A12,832,544
A12,864,544
A12,896,544
A12,928,544
A13,576,576
A13,576,608
A13,608,576
A13,608,608
A13,640,576
A13,640,608
A13,672,576
A13,672,608
A13,704,576
A13,704,608
A13,832,576
A13,832,608
A13,864,576
A13,864,608
A13,896,576
A13,896,608
A13,928,576
A13,928,608
A14,640,288,D:DownLeft
A17,768,128
A17,768,144
A17,784,144
A17,784,128
A14,832,216
A9,960,128
A14,960,120,D:DownLeft
A9,1024,128
A9,1088,128
A14,1024,120,D:DownLeft
A14,1088,120,D:DownLeft
A14,960,504,D:DownLeft
A12,1024,549
A12,1056,549
A12,1088,549
A12,1120,549
A12,1152,549
A2,1216,544
A2,1184,544,D:UpRight
A2,1184,576,D:DownRight
A2,1216,576,D:DownLeft
A12,1024,571,D:DownLeft
A12,1056,571,D:DownLeft
A12,1088,571,D:DownLeft
A12,1120,571,D:DownLeft
A12,1152,571,D:DownLeft
A14,1184,528,D:DownLeft
A12,1216,773
A12,1248,773
A12,1280,773
A12,1312,773
A12,1344,773
A12,1216,795,D:DownLeft
A12,1248,795,D:DownLeft
A12,1280,795,D:DownLeft
A12,1312,795,D:DownLeft
A12,1344,795,D:DownLeft
A2,1184,800,D:DownLeft
A2,1152,800,D:DownRight
A9,1344,1024
A9,1280,1024
A9,1216,1024
A9,1152,1024
A9,1088,1024
A9,1024,1024
A9,1024,832
A9,1088,832
A9,1152,832
A12,1024,1253
A12,1056,1253
A12,1088,1253
A2,1120,1280,D:DownRight
A2,1152,1280,D:DownLeft
A12,1056,1275,D:DownLeft
A12,1024,1275,D:DownLeft
A12,1088,1275,D:DownLeft
A12,1184,1275,D:DownLeft
A12,1216,1275,D:DownLeft
A12,1248,1275,D:DownLeft
A12,1184,1253,D:UpRight
A12,1216,1253,D:UpRight
A12,1248,1253,D:UpRight
A2,1312,1280,D:DownLeft
A2,1280,1280,D:DownRight
A12,1344,1531,D:DownRight
A12,1312,1531,D:DownRight
A12,1280,1531,D:DownRight
A12,1280,1509,D:UpRight
A12,1312,1509,D:UpRight
A12,1344,1509,D:UpRight
A12,992,1797,D:UpRight
A12,1024,1797,D:UpRight
A12,1056,1797,D:UpRight
A12,1152,1797,D:UpRight
A12,1184,1797,D:UpRight
A12,1216,1797,D:UpRight
A2,1248,1824,D:DownRight
A2,1280,1824,D:DownLeft
A12,992,1819,D:DownLeft
A12,1024,1819,D:DownLeft
A12,1056,1819,D:DownLeft
A12,1152,1819,D:DownLeft
A12,1184,1819,D:DownLeft
A12,1216,1819,D:DownLeft
A2,1216,1536,D:DownRight
A2,1248,1536,D:DownLeft
A12,1184,1531,D:DownLeft
A12,1152,1531,D:DownLeft
A12,1120,1531,D:DownLeft
A12,1184,1509
A12,1152,1509
A12,1120,1509
A2,1056,1536,D:DownRight
A2,1088,1536,D:DownLeft
A2,1120,1824,D:DownLeft
A2,1088,1824,D:DownRight
A12,1344,2107,D:DownLeft
A12,1312,2107,D:DownLeft
A12,1280,2107,D:DownLeft
A12,992,2107,D:DownLeft
A12,1024,2107,D:DownLeft
A12,1056,2107,D:DownLeft
A12,992,2085
A12,1024,2085
A12,1056,2085
A12,1280,2085
A12,1312,2085
A12,1344,2085
A2,1216,2112,D:DownRight
A2,1248,2112,D:DownLeft
A2,1120,2112,D:DownLeft
A2,1088,2112,D:DownRight
A17,560,464
A17,544,464
A17,544,448
A17,560,448
A2,1184,768
A2,1152,768,D:UpRight
A2,1120,1248,D:UpRight
A2,1280,1248,D:UpRight
A2,1152,1248
A2,1312,1248
A2,1248,1504
A2,1088,1504
A2,1120,1792
A2,1280,1792
A2,1248,2080
A2,1120,2080
A2,1088,1792,D:UpRight
A2,1248,1792,D:UpRight
A2,1216,2080,D:UpRight
A2,1088,2080,D:UpRight
A2,1056,1504,D:UpRight
A2,1216,1504,D:UpRight
